,,239365,115,2634,11333,753,2527,,,,,,,,,
88855,7/28/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
88856,7/21/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
88856,7/22/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
88857,7/21/2018,3,0,0,0,0,0,KENAI,29,Y,7,1,,2,,
88857,7/22/2018,2,0,0,0,0,0,KENAI,30,Y,7,0,,2,,
88858,7/20/2018,25,0,0,0,0,0,KASILOF,29,,,,,,,
88858,7/21/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
88858,7/22/2018,9,0,0,0,0,0,KASILOF,30,,,,,,,
88859,7/21/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
88860,7/21/2018,35,0,0,0,0,0,KENAI,29,,,,,,,
88862,7/20/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
88862,7/24/2018,18,0,0,0,0,0,KENAI,30,,,,,,,
88862,7/28/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
88865,7/20/2018,10,0,0,0,0,0,KASILOF,29,,,,,,,
88865,7/26/2018,20,0,0,0,0,0,FISH CREEK,30,,,,,,,
88866,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88866,7/22/2018,14,0,0,0,0,0,KENAI,30,,,,,,,
88866,7/23/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
88868,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
88869,7/21/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
88871,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88871,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88872,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
88874,7/20/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
88874,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88879,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
88879,7/22/2018,17,0,0,0,0,0,KENAI,30,,,,,,,
88881,7/22/2018,8,0,0,0,0,0,KASILOF,30,,,,,,,
88882,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
88882,7/24/2018,6,0,0,1,0,0,KENAI,30,,,,,,,
88884,7/20/2018,18,0,0,0,0,0,KENAI,29,,,,,,,
88884,7/25/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
88885,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
88886,7/20/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
88886,7/21/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
88888,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
88890,7/18/2018,2,0,0,0,0,0,KASILOF,29,,,,,,,
88891,8/6/2018,0,0,0,0,0,0,KASILOF,32,,,,,,,
88894,7/14/2018,10,0,0,0,0,0,KENAI,28,,,,,,,
88894,7/22/2018,14,0,0,0,0,0,KENAI,30,,,,,,,
88896,7/13/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
88896,7/20/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
88896,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
88896,7/27/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
88897,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
88898,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88898,7/22/2018,25,0,0,0,0,0,KENAI,30,,,,,,,
88899,7/29/2018,21,0,0,0,0,0,KENAI,31,,,,,,,
88900,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
88900,7/22/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
88901,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
88903,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
88904,7/27/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
88904,7/28/2018,10,0,0,2,0,0,KENAI,30,,,,,,,
88904,7/29/2018,11,0,0,0,0,0,KENAI,31,,,,,,,
88904,7/30/2018,12,0,0,1,0,0,KENAI,31,,,,,,,
88907,7/28/2018,0,0,0,1,0,0,KASILOF,30,,,,,,,
88908,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
88908,7/28/2018,4,0,0,3,0,0,KENAI,30,,,,,,,
88908,7/29/2018,18,0,0,0,0,0,KENAI,31,,,,,,,
88910,7/20/2018,14,0,0,2,0,0,KENAI,29,,,,,,,
88910,7/21/2018,1,0,0,1,0,0,KENAI,29,,,,,,,
88917,7/28/2018,4,0,0,3,0,1,KENAI,30,,,,,,,
88918,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88919,8/3/2018,0,0,1,0,0,0,FISH CREEK,31,,5,,,,,
88920,7/28/2018,45,0,0,0,0,0,KENAI,30,,,,,,,
88922,7/24/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
88922,7/25/2018,26,0,0,0,0,0,KENAI,30,,,,,,,
88922,7/26/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
88924,7/21/2018,17,0,0,1,0,0,KENAI,29,,,,,,,
88926,7/22/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
88927,7/24/2018,12,0,0,0,0,0,FISH CREEK,30,,,,,,,
88927,7/26/2018,20,0,0,0,0,0,FISH CREEK,30,,,,,,,
88928,7/21/2018,1,0,0,0,0,0,KENAI,29,Y,7,0,,1,,
88929,7/20/2018,24,0,0,0,0,0,KENAI,29,,,,,,,
88930,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
88932,7/25/2018,26,0,0,0,0,0,KENAI,30,,,,,,,
88933,7/20/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
88935,7/28/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
88939,7/26/2018,11,0,0,3,0,0,KENAI,30,,,,,,,
88942,7/21/2018,9,0,0,0,0,1,KENAI,29,,,,,,,
88943,7/19/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
88943,7/20/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
88944,7/21/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
88944,7/22/2018,15,0,0,0,0,0,KENAI,30,,,,,,,
88945,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
88947,7/24/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
88949,7/20/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
88949,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
88950,7/24/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
88954,7/14/2018,3,0,0,0,0,0,KENAI,28,,,,,,,
88954,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
88955,7/25/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
88956,7/28/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
88956,7/29/2018,4,0,0,2,0,0,KENAI,31,,,,,,,
88958,7/21/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
88962,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
88962,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
88962,7/27/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
88965,7/24/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
88969,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
88971,7/21/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
88972,7/9/2018,6,0,0,0,0,0,KENAI,28,,,,,,,
88973,7/27/2018,0,0,0,0,0,0,FISH CREEK,30,,,,,,,
88976,7/21/2018,4,0,0,1,0,0,KENAI,29,,,,,,,
88979,7/23/2018,0,0,0,1,0,0,KENAI,30,,,,,,,
88979,7/24/2018,2,0,0,2,0,0,KENAI,30,,,,,,,
88979,7/25/2018,4,0,0,2,0,0,KENAI,30,,,,,,,
88979,7/26/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
88979,7/27/2018,12,0,0,2,0,0,KENAI,30,,,,,,,
88980,7/28/2018,0,0,0,2,0,1,KENAI,30,,,,,,,
88987,7/17/2018,20,0,0,0,0,0,KASILOF,29,,,,,,,
88987,7/18/2018,20,0,0,0,0,0,KASILOF,29,,,,,,,
88987,7/21/2018,15,0,0,0,0,0,KASILOF,29,,,,,,,
88989,7/24/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
88990,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88991,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
88991,7/21/2018,16,0,0,4,0,0,KENAI,29,,,,,,,
88991,7/22/2018,14,0,0,3,0,0,KENAI,30,,,,,,,
88991,7/29/2018,14,0,0,5,0,0,KENAI,31,,,,,,,
88995,7/20/2018,16,0,0,0,0,0,KASILOF,29,,,,,,,
88995,7/21/2018,8,0,0,0,0,2,KASILOF,29,,,,,,,
88995,7/22/2018,24,0,0,0,0,0,KASILOF,30,,,,,,,
88998,7/20/2018,16,0,0,0,0,0,KENAI,29,,,,,,,
88998,7/24/2018,2,0,0,1,0,0,KENAI,30,,,,,,,
89001,7/22/2018,15,0,1,0,0,0,KENAI,30,,,,,,,
89003,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89004,7/21/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
89004,7/22/2018,19,0,0,1,0,0,KENAI,30,,,,,,,
89006,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
89007,7/23/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
89008,7/20/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89010,7/26/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
89016,7/22/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
89019,7/15/2018,24,0,0,0,0,0,KENAI,29,,,,,,,
89021,7/21/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
89022,7/21/2018,10,0,0,1,0,0,KENAI,29,,,,,,,
89023,7/20/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
89023,7/21/2018,8,0,0,0,0,0,KASILOF,29,,,,,,,
89027,8/18/2018,22,0,0,8,0,0,KENAI,33,,,,,,,
89029,7/22/2018,38,0,0,0,0,0,KENAI,30,,,,,,,
89030,7/24/2018,14,0,0,3,0,0,KENAI,30,,,,,,,
89030,7/26/2018,3,0,0,4,0,0,KENAI,30,,,,,,,
89030,7/29/2018,0,0,0,2,0,0,KENAI,31,,,,,,,
89033,7/20/2018,9,0,1,0,0,0,KENAI,29,,,,,,,
89033,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
89034,7/22/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
89034,7/23/2018,18,0,0,2,0,0,KENAI,30,,,,,,,
89037,7/21/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
89038,7/23/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
89039,7/20/2018,11,0,0,0,0,1,KENAI,29,,,,,,,
89041,7/20/2018,28,0,0,0,0,0,KENAI,29,,,,,,,
89041,7/21/2018,36,0,0,0,0,0,KENAI,29,,,,,,,
89043,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
89044,7/21/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89048,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89048,7/22/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89051,7/22/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
89052,7/20/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
89052,7/21/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
89053,7/20/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
89056,7/23/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
89057,7/2/2018,2,0,0,0,0,0,KASILOF,27,,,,,,,
89058,7/22/2018,18,0,0,1,0,0,KENAI,30,,,,,,,
89059,7/20/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89059,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
89060,7/24/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89060,7/25/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
89062,7/26/2018,3,0,0,10,0,0,KENAI,30,,,,,,,
89063,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89064,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
89065,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
89068,7/21/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89070,7/20/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
89071,7/21/2018,5,0,0,0,0,0,KENAI,29,Y,7,0,,5,,
89072,7/28/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
89072,7/29/2018,10,0,0,0,0,0,KENAI,31,,,,,,,
89073,7/15/2018,21,0,0,0,0,0,KENAI,29,,,,,,,
89073,7/17/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
89074,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89074,7/22/2018,22,0,0,0,0,0,KENAI,30,,,,,,,
89076,7/29/2018,7,0,0,0,0,0,KENAI,31,,,,,,,
89078,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
89079,7/28/2018,8,0,1,0,0,0,KENAI,30,,,,,,,
89080,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
89081,7/25/2018,15,0,0,0,0,0,KENAI,30,,,,,,,
89081,7/26/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89082,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
89083,7/22/2018,1,0,0,0,0,0,KASILOF,30,,,,,,,
89083,7/23/2018,2,0,0,0,0,0,KASILOF,30,,,,,,,
89086,8/5/2018,10,0,0,2,0,0,KASILOF,32,,,,,,,
89087,7/22/2018,36,0,0,0,0,0,KENAI,30,,,,,,,
89087,7/23/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
89091,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
89092,7/25/2018,15,0,0,0,0,0,KASILOF,30,,,,,,,
89092,7/27/2018,19,0,0,2,0,0,KASILOF,30,,,,,,,
89093,7/23/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
89093,7/28/2018,25,0,0,10,0,0,KENAI,30,,,,,,,
89095,7/26/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
89097,7/21/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
89099,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89099,7/22/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89100,7/21/2018,1,0,0,0,0,0,UNKNOWN,29,,,,,,,
89100,7/22/2018,1,0,0,0,0,0,UNKNOWN,30,,,,,,,
89100,7/23/2018,8,0,0,0,0,0,UNKNOWN,30,,,,,,,
89102,7/23/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
89104,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
89108,7/21/2018,13,0,0,0,0,4,KENAI,29,,,,,,,
89109,7/27/2018,24,0,0,0,0,0,KENAI,30,,,,,,,
89110,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
89111,7/26/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
89114,7/24/2018,19,0,0,0,0,0,KENAI,30,,,,,,,
89114,7/25/2018,27,0,0,0,0,0,KENAI,30,,,,,,,
89114,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
89115,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89115,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89115,7/24/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89115,7/25/2018,3,0,0,3,0,0,KENAI,30,,,,,,,
89118,7/25/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
89118,7/27/2018,2,0,0,2,0,0,KENAI,30,,,,,,,
89119,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
89120,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
89120,7/22/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
89122,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
89122,7/27/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89122,7/28/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89123,7/21/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
89124,7/22/2018,24,0,0,0,0,0,KENAI,30,,,,,,,
89125,7/20/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
89125,7/21/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
89125,7/26/2018,15,0,0,0,0,0,FISH CREEK,30,,,,,,,
89125,7/29/2018,0,0,0,0,0,0,FISH CREEK,31,,,,,,,
89126,7/14/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
89128,7/22/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
89129,7/25/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
89129,7/26/2018,12,0,0,0,0,0,KASILOF,30,,,,,,,
89129,7/29/2018,19,0,0,1,0,0,KASILOF,31,,,,,,,
89130,7/23/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
89130,7/24/2018,8,0,0,1,0,1,KENAI,30,,,,,,,
89130,7/25/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
89130,7/26/2018,8,0,0,0,0,0,FISH CREEK,30,,,,,,,
89132,7/22/2018,8,0,0,0,0,0,KASILOF,30,,,,,,,
89132,7/24/2018,7,0,0,0,0,0,KASILOF,30,,,,,,,
89133,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89134,7/28/2018,5,0,0,0,0,0,KASILOF,30,,,,,,,
89134,7/29/2018,3,0,0,0,0,0,KASILOF,31,,,,,,,
89135,7/22/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89136,7/23/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
89136,7/24/2018,8,0,0,0,0,1,KENAI,30,,,,,,,
89136,7/25/2018,16,0,0,2,0,1,KENAI,30,,,,,,,
89136,7/31/2018,4,0,0,0,0,0,FISH CREEK,31,,,,,,,
89137,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
89138,7/17/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
89140,7/21/2018,1,0,0,0,0,0,KENAI,29,Y,7,0,,1,,
89143,7/26/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
89143,7/27/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
89144,7/21/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
89144,7/22/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
89144,7/29/2018,15,0,0,0,0,0,KASILOF,31,,,,,,,
89145,7/23/2018,8,0,0,1,0,0,KENAI,30,,,,,,,
89145,7/24/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
89145,7/25/2018,16,0,0,1,0,0,KENAI,30,,,,,,,
89145,7/26/2018,0,0,0,3,0,0,KENAI,30,,,,,,,
89146,7/20/2018,10,0,0,0,0,0,KASILOF,29,,,,,,,
89146,7/21/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
89146,7/26/2018,9,0,2,0,0,0,KASILOF,30,,,,,,,
89146,7/28/2018,13,0,0,0,0,0,KASILOF,30,,,,,,,
89146,8/2/2018,8,0,2,1,0,0,KASILOF,31,,,,,,,
89147,7/21/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
89147,7/22/2018,12,0,0,0,0,0,KENAI,30,,,,,,,
89148,7/21/2018,21,0,0,0,0,0,KENAI,29,,,,,,,
89148,7/28/2018,4,0,0,4,0,0,KENAI,30,,,,,,,
89149,7/27/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89149,7/28/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
89149,7/29/2018,8,0,0,8,0,0,KENAI,31,,,,,,,
89151,7/21/2018,7,0,0,0,0,0,UNKNOWN,29,,,,,,,
89151,7/24/2018,22,0,0,0,0,0,FISH CREEK,30,,,,,,,
89154,7/21/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
89155,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
89157,7/20/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
89157,7/21/2018,1,0,1,1,0,0,KENAI,29,,,,,,,
89158,7/22/2018,34,0,0,0,0,0,KENAI,30,,,,,,,
89158,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89159,7/27/2018,13,0,0,0,0,0,FISH CREEK,30,,,,,,,
89160,8/2/2018,6,0,0,0,0,0,KASILOF,31,Y,7,0,,6,,
89162,7/21/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89163,7/21/2018,19,0,0,0,0,0,KASILOF,29,,,,,,,
89164,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
89164,7/22/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
89164,7/28/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
89165,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
89167,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89167,9/7/2018,6,0,0,0,0,0,KENAI,36,Y,7,0,,6,,
89167,9/8/2018,6,0,0,0,0,0,KENAI,36,Y,7,0,,6,,
89168,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89173,7/20/2018,20,0,0,6,0,0,KENAI,29,,,,,,,
89173,7/24/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
89174,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
89175,7/22/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89175,9/7/2018,6,0,0,0,0,0,KENAI,36,Y,7,0,,6,,
89175,9/8/2018,6,0,0,0,0,0,KENAI,36,Y,7,0,,6,,
89176,7/21/2018,1,0,0,0,0,0,UNKNOWN,29,,,,,,,
89177,7/22/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
89177,7/28/2018,2,0,0,0,0,0,KASILOF,30,,,,,,,
89177,7/29/2018,6,0,0,0,0,0,KASILOF,31,,,,,,,
89178,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
89180,7/22/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
89180,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89182,7/21/2018,16,0,0,0,0,0,KENAI,29,,,,,,,
89183,7/22/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
89184,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
89185,7/24/2018,2,0,0,2,0,0,KENAI,30,,,,,,,
89185,7/25/2018,1,0,1,2,0,0,KENAI,30,,,,,,,
89185,7/26/2018,2,0,0,0,0,0,KENAI,30,Y,7,0,,2,,
89185,7/27/2018,0,0,0,3,0,0,KENAI,30,,,,,,,
89185,7/29/2018,1,0,0,4,0,0,KENAI,31,,,,,,,
89186,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
89191,7/21/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
89191,7/28/2018,17,0,9,4,0,7,KENAI,30,,,,,,,
89193,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
89194,7/25/2018,11,0,0,0,0,0,FISH CREEK,30,Y,7,0,,11,,
89194,7/27/2018,14,0,0,0,0,0,FISH CREEK,30,Y,7,0,,14,,
89194,7/29/2018,14,0,0,0,0,0,FISH CREEK,31,Y,7,0,,14,,
89196,7/21/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
89197,7/21/2018,25,0,0,0,0,0,KENAI,29,,,,,,,
89198,7/21/2018,30,0,0,0,0,0,KENAI,29,,,,,,,
89199,7/20/2018,16,0,0,0,0,0,KENAI,29,,,,,,,
89199,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
89200,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
89201,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89203,7/21/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89207,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
89207,7/29/2018,5,0,1,1,0,0,KENAI,31,,,,,,,
89209,8/4/2018,0,0,0,0,0,0,KASILOF,31,,,,,,,
89211,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
89211,7/25/2018,1,0,0,0,0,0,FISH CREEK,30,,,,,,,
89212,7/22/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
89212,7/28/2018,5,0,0,3,0,0,KENAI,30,,,,,,,
89212,7/29/2018,12,0,0,1,0,0,UNKNOWN,31,,,,,,,
89215,7/22/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
89217,7/21/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
89217,7/22/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
89218,7/21/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
89219,7/23/2018,19,0,0,0,0,0,KASILOF,30,,,,,,,
89219,7/24/2018,14,0,0,0,0,0,KASILOF,30,,,,,,,
89219,7/26/2018,10,0,0,0,0,0,KASILOF,30,,,,,,,
89219,7/27/2018,17,0,0,0,0,0,KASILOF,30,,,,,,,
89219,7/28/2018,15,0,0,0,0,0,KASILOF,30,,,,,,,
89221,6/29/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
89221,7/5/2018,6,0,0,0,0,0,KASILOF,27,,,,,,,
89221,7/22/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
89223,7/20/2018,17,0,0,4,0,0,KASILOF,29,,,,,,,
89223,7/21/2018,14,0,0,0,0,0,KASILOF,29,,,,,,,
89225,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
89229,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
89229,7/23/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
89229,7/27/2018,0,0,0,0,0,0,FISH CREEK,30,,,,,,,
89229,7/30/2018,5,0,0,0,0,0,FISH CREEK,31,Y,7,0,,5,,
89230,6/22/2018,22,0,0,0,0,0,KENAI,25,,,,,,,
89232,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
89232,7/23/2018,3,0,0,1,0,0,KENAI,30,,,,,,,
89237,7/28/2018,30,0,0,0,0,5,KENAI,30,Y,7,0,,30,,
89240,7/21/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
89241,7/22/2018,6,0,0,0,0,0,KASILOF,30,Y,7,0,,6,,
89241,7/23/2018,5,0,0,0,0,0,KASILOF,30,Y,7,0,,5,,
89241,7/24/2018,1,0,0,0,0,0,KASILOF,30,Y,7,0,,1,,
89242,7/13/2018,8,0,0,0,0,0,KENAI,28,,,,,,,
89243,7/22/2018,9,0,0,0,0,0,KASILOF,30,,,,,,,
89244,7/22/2018,14,0,0,0,0,0,KASILOF,30,,,,,,,
89244,7/27/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
89245,7/25/2018,2,0,0,0,0,0,KASILOF,30,Y,7,0,,2,,
89246,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
89247,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
89248,7/24/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
89248,7/25/2018,2,0,0,2,0,0,KENAI,30,,,,,,,
89249,7/20/2018,2,0,0,0,0,0,KASILOF,29,Y,7,0,,2,,
89250,7/22/2018,18,0,0,2,0,0,KENAI,30,,,,,,,
89252,8/4/2018,0,0,0,0,0,0,KASILOF,31,,,,,,,
89253,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
89253,7/26/2018,5,0,0,6,0,0,KENAI,30,,,,,,,
89253,7/27/2018,0,0,0,5,0,0,KENAI,30,,,,,,,
